"pais","anio","region","region_id","tramo","contribucion_po","contribucion_vtas","ent_nr","ent_per_1000","n_muertes","n_nace","tm","tn","ts1","tasa_informalidad","tasa_pobreza","tasa_homicidios","tasa_desempleo","poblacion","km_2","densidad_poblacion","pib_regional","ingresos_promedio_per_capita","ingreso_medio_hogares","idh","gini","esperanza_vida_mujeres","esperanza_vida_hombres","aporte_pib","anios_educacion_promedio"
"Uruguay",2020,"Artigas",2,"Grandes",12.1834583,19.9751015,2,0.0257867589428274,NA,NA,NA,NA,NA,39.48061558,15.9,8.1,11,77559.1847131413,11928,6.50227906716476,NA,22194,54553.79027,NA,0.3418246,NA,NA,NA,NA
"Uruguay",2021,"Artigas",2,"Micro",35.3853989,20.6368637,2509,32.3418963984938,360,508,14.348346,20.2471104,85.651654,38.7020485,10.1,8.1,8.8,77577.392775176,11928,6.50380556465258,NA,22851.7,56417.06741,NA,NA,NA,NA,NA,8.172488984
"Uruguay",2021,"Artigas",2,"Pequeña",26.5551987,26.3653164,251,3.23547867517813,10,10,3.9840637,3.9840637,96.0159363,38.7020485,10.1,8.1,8.8,77577.392775176,11928,6.50380556465258,NA,22851.7,56417.06741,NA,NA,NA,NA,NA,8.172488984
"Uruguay",2021,"Artigas",2,"Mediana",21.1244774,34.4482002,48,0.61873695780299,NA,3,NA,6.25,100,38.7020485,10.1,8.1,8.8,77577.392775176,11928,6.50380556465258,NA,22851.7,56417.06741,NA,NA,NA,NA,NA,8.172488984
"Uruguay",2021,"Artigas",2,"Grandes",16.934927,18.5496178,2,0.0257807065751246,NA,NA,NA,NA,NA,38.7020485,10.1,8.1,8.8,77577.392775176,11928,6.50380556465258,NA,22851.7,56417.06741,NA,NA,NA,NA,NA,8.172488984
"Uruguay",2022,"Artigas",2,"Micro",40.6744308,19.5004349,2687,34.6743789674265,470,561,17.4916263,20.8783029,82.5083737,37.99634077,11.6,10.9,7.7,77492.375639206,11928,6.49667803816281,NA,20637.1,50352.78047,NA,NA,NA,NA,NA,7.927942009
"Uruguay",2022,"Artigas",2,"Pequeña",24.1513004,27.1975918,266,3.43259575933586,2,6,0.7518797,2.2556391,99.2481203,37.99634077,11.6,10.9,7.7,77492.375639206,11928,6.49667803816281,NA,20637.1,50352.78047,NA,NA,NA,NA,NA,7.927942009
"Uruguay",2022,"Artigas",2,"Mediana",19.242548,33.5771561,52,0.671033757464153,NA,NA,NA,NA,100,37.99634077,11.6,10.9,7.7,77492.375639206,11928,6.49667803816281,NA,20637.1,50352.78047,NA,NA,NA,NA,NA,7.927942009
"Uruguay",2022,"Artigas",2,"Grandes",15.931716,19.7248173,3,0.0387134860075473,NA,NA,NA,NA,NA,37.99634077,11.6,10.9,7.7,77492.375639206,11928,6.49667803816281,NA,20637.1,50352.78047,NA,NA,NA,NA,NA,7.927942009
"Uruguay",2011,"Canelones",3,"Micro",30.475029,8.9081669,14128,26.3208587717288,2289,2887,16.2018686,20.434598,83.7981314,31.47189162,10.5,NA,6,536760.602020132,4536,118.333466053821,52916.8704,27937.6,63553.33754,0.758830179,0.36,79.9,73.1,9.316772193,8.137211177
"Uruguay",2011,"Canelones",3,"Pequeña",25.8829823,12.6892462,2261,4.21230617800671,94,126,4.1574525,5.5727554,95.8425475,31.47189162,10.5,NA,6,536760.602020132,4536,118.333466053821,52916.8704,27937.6,63553.33754,0.758830179,0.36,79.9,73.1,9.316772193,8.137211177
"Uruguay",2011,"Canelones",3,"Mediana",24.1354847,28.3715782,417,0.77688265202512,10,10,2.3980815,2.3980815,97.6019185,31.47189162,10.5,NA,6,536760.602020132,4536,118.333466053821,52916.8704,27937.6,63553.33754,0.758830179,0.36,79.9,73.1,9.316772193,8.137211177
"Uruguay",2011,"Canelones",3,"Grandes",19.506506,50.0310097,44,0.0819732294702765,1,2,NA,NA,NA,31.47189162,10.5,NA,6,536760.602020132,4536,118.333466053821,52916.8704,27937.6,63553.33754,0.758830179,0.36,79.9,73.1,9.316772193,8.137211177
"Uruguay",2012,"Canelones",3,"Micro",30.3236275,9.1514091,14471,26.6263224612735,2283,2887,15.7763803,19.9502453,84.2236197,29.71403385,9.7,NA,6.3,543484.742252606,4536,119.815860284966,55429.41438,30172.4,70262.22477,0.772773216,0.359,80,73.3,9.552879367,8.576481666
"Uruguay",2012,"Canelones",3,"Pequeña",25.8158092,12.9489012,2647,4.87042191659118,145,162,5.4778995,6.120136,94.5221005,29.71403385,9.7,NA,6.3,543484.742252606,4536,119.815860284966,55429.41438,30172.4,70262.22477,0.772773216,0.359,80,73.3,9.552879367,8.576481666
"Uruguay",2012,"Canelones",3,"Mediana",24.258152,28.3061275,407,0.748871069154746,15,8,3.6855037,1.965602,96.3144963,29.71403385,9.7,NA,6.3,543484.742252606,4536,119.815860284966,55429.41438,30172.4,70262.22477,0.772773216,0.359,80,73.3,9.552879367,8.576481666
"Uruguay",2012,"Canelones",3,"Grandes",19.6024132,49.5935593,44,0.0809590345032157,1,NA,NA,NA,NA,29.71403385,9.7,NA,6.3,543484.742252606,4536,119.815860284966,55429.41438,30172.4,70262.22477,0.772773216,0.359,80,73.3,9.552879367,8.576481666
"Uruguay",2013,"Canelones",3,"Micro",30.140274,9.5302811,15449,28.0748817373583,2501,3223,16.1887501,20.8621917,83.8112499,28.10659285,8.3,NA,7.4,550278.364287552,4536,121.313572373799,58780.6467441618,30778.7,72285.67437,0.778648616,0.349,80.1,73.5,9.986006229,8.589833853
"Uruguay",2013,"Canelones",3,"Pequeña",25.6228313,13.0884228,2329,4.23240336373277,105,130,4.5083727,5.5817948,95.4916273,28.10659285,8.3,NA,7.4,550278.364287552,4536,121.313572373799,58780.6467441618,30778.7,72285.67437,0.778648616,0.349,80.1,73.5,9.986006229,8.589833853
"Uruguay",2013,"Canelones",3,"Mediana",24.8213215,29.9047623,769,1.39747453272241,7,12,0.9102731,1.5604681,99.0897269,28.10659285,8.3,NA,7.4,550278.364287552,4536,121.313572373799,58780.6467441618,30778.7,72285.67437,0.778648616,0.349,80.1,73.5,9.986006229,8.589833853
"Uruguay",2013,"Canelones",3,"Grandes",19.4155731,47.476532,45,0.0817767932022218,NA,1,NA,NA,NA,28.10659285,8.3,NA,7.4,550278.364287552,4536,121.313572373799,58780.6467441618,30778.7,72285.67437,0.778648616,0.349,80.1,73.5,9.986006229,8.589833853
"Uruguay",2014,"Canelones",3,"Micro",30.3035488,9.4021645,16169,29.0176507329931,2790,3166,17.2552415,19.5806791,82.7447585,26.7485357,6.7,NA,6.8,557212.578949949,4536,122.842279309954,60973.5655651343,33698.1,76087.34523,0.783096485,0.354,80.3,73.7,10.13629929,8.732301103
"Uruguay",2014,"Canelones",3,"Pequeña",25.5518188,12.7232533,2618,4.69838639488998,112,148,4.2780749,5.6531704,95.7219251,26.7485357,6.7,NA,6.8,557212.578949949,4536,122.842279309954,60973.5655651343,33698.1,76087.34523,0.783096485,0.354,80.3,73.7,10.13629929,8.732301103
"Uruguay",2014,"Canelones",3,"Mediana",24.8246479,28.3580875,547,0.98167202368404,7,21,1.2797075,3.8391225,98.7202925,26.7485357,6.7,NA,6.8,557212.578949949,4536,122.842279309954,60973.5655651343,33698.1,76087.34523,0.783096485,0.354,80.3,73.7,10.13629929,8.732301103
"Uruguay",2014,"Canelones",3,"Grandes",19.3199825,49.5164948,55,0.098705596531302,NA,3,NA,NA,NA,26.7485357,6.7,NA,6.8,557212.578949949,4536,122.842279309954,60973.5655651343,33698.1,76087.34523,0.783096485,0.354,80.3,73.7,10.13629929,8.732301103
"Uruguay",2015,"Canelones",3,"Micro",30.2007256,8.7553396,17276,30.6300483854326,2452,3148,14.1931003,18.2218106,85.8068997,27.35418807,6.1,NA,7.2,564021.309486939,4536,124.343322197297,NA,33743.7,77085.04785,0.787832755,0.359,80.4,73.8,NA,8.747778193
"Uruguay",2015,"Canelones",3,"Pequeña",25.1887131,11.6606922,2108,3.73744744133434,91,129,4.316888,6.1195446,95.683112,27.35418807,6.1,NA,7.2,564021.309486939,4536,124.343322197297,NA,33743.7,77085.04785,0.787832755,0.359,80.4,73.8,NA,8.747778193
"Uruguay",2015,"Canelones",3,"Mediana",25.2256584,28.1232815,492,0.872307467332302,5,14,1.0162602,2.8455285,98.9837398,27.35418807,6.1,NA,7.2,564021.309486939,4536,124.343322197297,NA,33743.7,77085.04785,0.787832755,0.359,80.4,73.8,NA,8.747778193
"Uruguay",2015,"Canelones",3,"Grandes",19.384901,51.4606857,50,0.0886491328589738,NA,1,NA,NA,NA,27.35418807,6.1,NA,7.2,564021.309486939,4536,124.343322197297,NA,33743.7,77085.04785,0.787832755,0.359,80.4,73.8,NA,8.747778193
"Uruguay",2016,"Canelones",3,"Micro",30.4602299,9.4784908,17431,30.5472722126083,2773,3196,15.908439,18.33515,84.091561,27.47818125,6.3,NA,7.6,570623.782008445,4536,125.798893740839,NA,33812.5,75552.48374,0.790714943,0.353,80.5,74,NA,8.764334942
"Uruguay",2016,"Canelones",3,"Pequeña",25.0696449,12.5192137,2748,4.8157824588519,131,133,4.7671033,4.8398836,95.2328967,27.47818125,6.3,NA,7.6,570623.782008445,4536,125.798893740839,NA,33812.5,75552.48374,0.790714943,0.353,80.5,74,NA,8.764334942
"Uruguay",2016,"Canelones",3,"Mediana",25.5215149,28.9715843,534,0.935817988728863,8,11,1.4981273,2.0599251,98.5018727,27.47818125,6.3,NA,7.6,570623.782008445,4536,125.798893740839,NA,33812.5,75552.48374,0.790714943,0.353,80.5,74,NA,8.764334942
"Uruguay",2016,"Canelones",3,"Grandes",18.9486065,49.0307121,51,0.0893758753280375,NA,NA,NA,NA,NA,27.47818125,6.3,NA,7.6,570623.782008445,4536,125.798893740839,NA,33812.5,75552.48374,0.790714943,0.353,80.5,74,NA,8.764334942
"Uruguay",2017,"Canelones",3,"Micro",28.3029346,9.3979216,18609,32.2575443209691,3166,3935,17.0132731,21.1456822,82.9867269,27.17085615,5,4.5,8.1,576888.302929593,4536,127.179960963314,NA,34692.1,78132.82017,0.793938444,0.348,80.6,74.2,NA,8.863167436
"Uruguay",2017,"Canelones",3,"Pequeña",25.0048733,11.8241358,2664,4.61787834225707,124,134,4.6546547,5.03003,95.3453453,27.17085615,5,4.5,8.1,576888.302929593,4536,127.179960963314,NA,34692.1,78132.82017,0.793938444,0.348,80.6,74.2,NA,8.863167436
"Uruguay",2017,"Canelones",3,"Mediana",25.4137936,26.5397453,531,0.92045548038232,8,10,1.5065913,1.8832392,98.4934087,27.17085615,5,4.5,8.1,576888.302929593,4536,127.179960963314,NA,34692.1,78132.82017,0.793938444,0.348,80.6,74.2,NA,8.863167436
"Uruguay",2017,"Canelones",3,"Grandes",21.2784004,52.2381973,45,0.0780047017273153,NA,NA,NA,NA,NA,27.17085615,5,4.5,8.1,576888.302929593,4536,127.179960963314,NA,34692.1,78132.82017,0.793938444,0.348,80.6,74.2,NA,8.863167436
"Uruguay",2018,"Canelones",3,"Micro",28.7212849,9.3008842,19238,33.0177605400864,3505,3843,18.2191496,19.976089,81.7808504,26.12414625,4.5,8.7,8.1,582656.112507795,4536,128.451523921472,NA,35344.7,79436.9463,0.795069137,0.352,NA,NA,NA,9.010391858
"Uruguay",2018,"Canelones",3,"Pequeña",24.8214111,11.3397694,2625,4.50523034711128,116,109,4.4190476,4.152381,95.5809524,26.12414625,4.5,8.7,8.1,582656.112507795,4536,128.451523921472,NA,35344.7,79436.9463,0.795069137,0.352,NA,NA,NA,9.010391858
"Uruguay",2018,"Canelones",3,"Mediana",24.9221992,27.0225773,751,1.28892494883069,12,13,1.5978695,1.7310253,98.4021305,26.12414625,4.5,8.7,8.1,582656.112507795,4536,128.451523921472,NA,35344.7,79436.9463,0.795069137,0.352,NA,NA,NA,9.010391858
"Uruguay",2018,"Canelones",3,"Grandes",21.5351009,52.3367729,123,0.211102221978928,2,NA,NA,NA,NA,26.12414625,4.5,8.7,8.1,582656.112507795,4536,128.451523921472,NA,35344.7,79436.9463,0.795069137,0.352,NA,NA,NA,9.010391858
"Uruguay",2019,"Canelones",3,"Micro",28.7177391,8.8771973,20051,34.097756477836,3658,4142,18.2434791,20.6573238,81.7565209,26.62252944,5.4,6.5,9.5,588044.553987985,4536,129.639451937386,NA,34520,78302.78,NA,0.36,NA,NA,NA,9.163910517
"Uruguay",2019,"Canelones",3,"Pequeña",24.792511,11.142518,2762,4.69692301589861,118,97,4.2722665,3.5119479,95.7277335,26.62252944,5.4,6.5,9.5,588044.553987985,4536,129.639451937386,NA,34520,78302.78,NA,0.36,NA,NA,NA,9.163910517
"Uruguay",2019,"Canelones",3,"Mediana",24.4025211,26.5316334,582,0.989720925145906,14,11,2.4054983,1.8900344,97.5945017,26.62252944,5.4,6.5,9.5,588044.553987985,4536,129.639451937386,NA,34520,78302.78,NA,0.36,NA,NA,NA,9.163910517
"Uruguay",2019,"Canelones",3,"Grandes",22.0872307,53.4486465,63,0.107134739319918,1,NA,NA,NA,NA,26.62252944,5.4,6.5,9.5,588044.553987985,4536,129.639451937386,NA,34520,78302.78,NA,0.36,NA,NA,NA,9.163910517
"Uruguay",2020,"Canelones",3,"Micro",29.9614658,7.9421868,20566,34.6563874387366,3560,3948,17.3101235,19.1967325,82.6898765,22.55827198,8,7.3,11.8,593425.960404999,4536,130.825829013448,NA,32251,72905.85183,NA,0.3614707,NA,NA,NA,NA
"Uruguay",2020,"Canelones",3,"Pequeña",25.4364319,10.9466562,2637,4.44368830477236,69,57,2.6166098,2.1615472,97.3833902,22.55827198,8,7.3,11.8,593425.960404999,4536,130.825829013448,NA,32251,72905.85183,NA,0.3614707,NA,NA,NA,NA
"Uruguay",2020,"Canelones",3,"Mediana",23.0374584,29.5453415,495,0.834139442875357,5,2,1.010101,0.4040404,98.989899,22.55827198,8,7.3,11.8,593425.960404999,4536,130.825829013448,NA,32251,72905.85183,NA,0.3614707,NA,NA,NA,NA
"Uruguay",2020,"Canelones",3,"Grandes",21.5646458,51.565815,61,0.102792941445246,NA,1,NA,NA,NA,22.55827198,8,7.3,11.8,593425.960404999,4536,130.825829013448,NA,32251,72905.85183,NA,0.3614707,NA,NA,NA,NA
"Uruguay",2021,"Canelones",3,"Micro",29.0910435,7.7739463,22141,37.0035068175569,3368,4929,15.2115984,22.2618671,84.7884016,20.31943814,6.2,6.4,10.6,598348.694602503,4536,131.911087875331,NA,33480.7,76084.13928,NA,NA,NA,NA,NA,9.666849108
"Uruguay",2021,"Canelones",3,"Pequeña",24.6902981,10.4894114,2522,4.21493357092627,101,121,4.0047581,4.7977795,95.9952419,20.31943814,6.2,6.4,10.6,598348.694602503,4536,131.911087875331,NA,33480.7,76084.13928,NA,NA,NA,NA,NA,9.666849108
"Uruguay",2021,"Canelones",3,"Mediana",22.4195976,25.7193756,557,0.930895320779513,8,11,1.4362657,1.9748654,98.5637343,20.31943814,6.2,6.4,10.6,598348.694602503,4536,131.911087875331,NA,33480.7,76084.13928,NA,NA,NA,NA,NA,9.666849108
"Uruguay",2021,"Canelones",3,"Grandes",23.7990589,56.0172691,69,0.115317373669275,NA,NA,NA,NA,NA,20.31943814,6.2,6.4,10.6,598348.694602503,4536,131.911087875331,NA,33480.7,76084.13928,NA,NA,NA,NA,NA,9.666849108
"Uruguay",2022,"Canelones",3,"Micro",33.2388039,8.1997614,24218,40.1602217869468,4063,5479,16.7767776,22.6236683,83.2232224,21.73677056,6.2,9.1,10.1,603034.518297195,4536,132.944117790387,NA,34489.9,77896.10646,NA,NA,NA,NA,NA,9.598027977
"Uruguay",2022,"Canelones",3,"Pequeña",20.9432907,10.3251104,2557,4.24022161653411,34,30,1.3296832,1.1732499,98.6703168,21.73677056,6.2,9.1,10.1,603034.518297195,4536,132.944117790387,NA,34489.9,77896.10646,NA,NA,NA,NA,NA,9.598027977
"Uruguay",2022,"Canelones",3,"Mediana",22.9595509,23.3198433,597,0.989993079808707,2,3,0.3350084,0.5025126,99.6649916,21.73677056,6.2,9.1,10.1,603034.518297195,4536,132.944117790387,NA,34489.9,77896.10646,NA,NA,NA,NA,NA,9.598027977
"Uruguay",2022,"Canelones",3,"Grandes",22.8583527,58.1552811,76,0.126029269791393,NA,NA,NA,NA,NA,21.73677056,6.2,9.1,10.1,603034.518297195,4536,132.944117790387,NA,34489.9,77896.10646,NA,NA,NA,NA,NA,9.598027977
"Uruguay",2011,"Cerro Largo",4,"Micro",27.3715172,11.1929703,1911,21.4183381606426,307,385,16.0648875,20.1465201,83.9351125,50.97929633,20.2,NA,2.6,89222.6084800347,13648,6.53741269636831,10393.26778,20386,46698.76188,0.732832509,0.342,78.9,71.3,1.840424689,7.448523354
"Uruguay",2011,"Cerro Largo",4,"Pequeña",26.8623676,17.7657185,330,3.69861412507172,12,16,3.6363636,4.8484848,96.3636364,50.97929633,20.2,NA,2.6,89222.6084800347,13648,6.53741269636831,10393.26778,20386,46698.76188,0.732832509,0.342,78.9,71.3,1.840424689,7.448523354
"Uruguay",2011,"Cerro Largo",4,"Mediana",22.1205597,28.4046459,54,0.605227765920827,NA,3,NA,5.5555556,100,50.97929633,20.2,NA,2.6,89222.6084800347,13648,6.53741269636831,10393.26778,20386,46698.76188,0.732832509,0.342,78.9,71.3,1.840424689,7.448523354
"Uruguay",2011,"Cerro Largo",4,"Grandes",23.6455517,42.6366653,7,0.0784554511378849,NA,NA,NA,NA,NA,50.97929633,20.2,NA,2.6,89222.6084800347,13648,6.53741269636831,10393.26778,20386,46698.76188,0.732832509,0.342,78.9,71.3,1.840424689,7.448523354
"Uruguay",2012,"Cerro Largo",4,"Micro",26.2189369,11.8035631,1897,21.1986464714767,309,342,16.2888772,18.028466,83.7111228,45.07630138,14.6,NA,4.6,89486.8454244219,13648,6.5567735510274,10863.85049,21892.1,50078.75572,0.747498114,0.312,79,71.6,1.850086602,7.672487581
"Uruguay",2012,"Cerro Largo",4,"Pequeña",27.3713703,18.4101677,384,4.29113349765263,21,18,5.46875,4.6875,94.53125,45.07630138,14.6,NA,4.6,89486.8454244219,13648,6.5567735510274,10863.85049,21892.1,50078.75572,0.747498114,0.312,79,71.6,1.850086602,7.672487581
"Uruguay",2012,"Cerro Largo",4,"Mediana",22.7764225,28.0872612,53,0.592265821290597,NA,4,NA,7.5471698,100,45.07630138,14.6,NA,4.6,89486.8454244219,13648,6.5567735510274,10863.85049,21892.1,50078.75572,0.747498114,0.312,79,71.6,1.850086602,7.672487581
"Uruguay",2012,"Cerro Largo",4,"Grandes",23.6332703,41.6990051,7,0.0782237877176261,NA,NA,NA,NA,NA,45.07630138,14.6,NA,4.6,89486.8454244219,13648,6.5567735510274,10863.85049,21892.1,50078.75572,0.747498114,0.312,79,71.6,1.850086602,7.672487581
"Uruguay",2013,"Cerro Largo",4,"Micro",25.4726582,12.9894743,1950,21.7281663272391,292,365,14.974359,18.7179487,85.025641,43.87262535,12,NA,4.5,89745.2629288566,13648,6.57570801061376,11209.2020003798,22012.7,49629.82538,0.746475595,0.301,79.2,71.8,1.814433931,7.506600084
"Uruguay",2013,"Cerro Largo",4,"Pequeña",26.7877693,18.8695278,354,3.94449788709879,13,20,3.6723164,5.6497175,96.3276836,43.87262535,12,NA,4.5,89745.2629288566,13648,6.57570801061376,11209.2020003798,22012.7,49629.82538,0.746475595,0.301,79.2,71.8,1.814433931,7.506600084
"Uruguay",2013,"Cerro Largo",4,"Mediana",22.2290955,28.5708313,87,0.96941049767682,NA,2,NA,2.2988506,100,43.87262535,12,NA,4.5,89745.2629288566,13648,6.57570801061376,11209.2020003798,22012.7,49629.82538,0.746475595,0.301,79.2,71.8,1.814433931,7.506600084
"Uruguay",2013,"Cerro Largo",4,"Grandes",25.5104713,39.5701637,8,0.0891411951886731,NA,NA,NA,NA,NA,43.87262535,12,NA,4.5,89745.2629288566,13648,6.57570801061376,11209.2020003798,22012.7,49629.82538,0.746475595,0.301,79.2,71.8,1.814433931,7.506600084
"Uruguay",2014,"Cerro Largo",4,"Micro",25.3255577,13.3999987,2091,23.2233921914979,354,413,16.9296987,19.7513152,83.0703013,44.0168921,12.7,NA,7,90038.5259292792,13648,6.59719562787802,11638.2631282804,22687.8,50364.5046,0.744013204,0.314,79.3,72,1.836542165,7.562016389
"Uruguay",2014,"Cerro Largo",4,"Pequeña",26.4511642,18.6963425,363,4.03160753970049,17,18,4.6831956,4.9586777,95.3168044,44.0168921,12.7,NA,7,90038.5259292792,13648,6.59719562787802,11638.2631282804,22687.8,50364.5046,0.744013204,0.314,79.3,72,1.836542165,7.562016389
"Uruguay",2014,"Cerro Largo",4,"Mediana",23.2810497,28.3405743,72,0.799657693824891,3,4,4.1666667,5.5555556,95.8333333,44.0168921,12.7,NA,7,90038.5259292792,13648,6.59719562787802,11638.2631282804,22687.8,50364.5046,0.744013204,0.314,79.3,72,1.836542165,7.562016389
"Uruguay",2014,"Cerro Largo",4,"Grandes",24.9422302,39.5630836,8,0.0888508548694323,1,NA,NA,NA,NA,44.0168921,12.7,NA,7,90038.5259292792,13648,6.59719562787802,11638.2631282804,22687.8,50364.5046,0.744013204,0.314,79.3,72,1.836542165,7.562016389
"Uruguay",2015,"Cerro Largo",4,"Micro",27.2903786,13.9589882,2323,25.6959342468264,349,504,15.0236763,21.6960827,84.9763237,44.53549717,11.4,NA,8.2,90403.406923681,13648,6.62393075349363,NA,22904.3,51306.64752,0.75359747,0.334,79.5,72.2,NA,7.716222671
"Uruguay",2015,"Cerro Largo",4,"Pequeña",26.8670692,18.9433079,292,3.22996676714305,8,13,2.739726,4.4520548,97.260274,44.53549717,11.4,NA,8.2,90403.406923681,13648,6.62393075349363,NA,22904.3,51306.64752,0.75359747,0.334,79.5,72.2,NA,7.716222671
"Uruguay",2015,"Cerro Largo",4,"Mediana",22.5075741,30.2459221,56,0.619445681369901,1,NA,1.7857143,NA,98.2142857,44.53549717,11.4,NA,8.2,90403.406923681,13648,6.62393075349363,NA,22904.3,51306.64752,0.75359747,0.334,79.5,72.2,NA,7.716222671
"Uruguay",2015,"Cerro Largo",4,"Grandes",23.3349781,36.8517838,7,0.0774307101712376,NA,NA,NA,NA,NA,44.53549717,11.4,NA,8.2,90403.406923681,13648,6.62393075349363,NA,22904.3,51306.64752,0.75359747,0.334,79.5,72.2,NA,7.716222671
"Uruguay",2016,"Cerro Largo",4,"Micro",27.7510834,15.2640724,2302,25.3692156315988,368,385,15.986099,16.7245873,84.013901,44.59858408,10.9,NA,8.5,90739.8964725079,13648,6.64858561492584,NA,21907.3,47964.25754,0.751465827,0.298,79.6,72.5,NA,7.521305961
"Uruguay",2016,"Cerro Largo",4,"Pequeña",26.5745258,19.9759598,352,3.87921976643039,13,16,3.6931818,4.5454545,96.3068182,44.59858408,10.9,NA,8.5,90739.8964725079,13648,6.64858561492584,NA,21907.3,47964.25754,0.751465827,0.298,79.6,72.5,NA,7.521305961
"Uruguay",2016,"Cerro Largo",4,"Mediana",21.6466389,26.5059452,58,0.639189620605008,NA,2,NA,3.4482759,100,44.59858408,10.9,NA,8.5,90739.8964725079,13648,6.64858561492584,NA,21907.3,47964.25754,0.751465827,0.298,79.6,72.5,NA,7.521305961
"Uruguay",2016,"Cerro Largo",4,"Grandes",24.0277462,38.2540245,6,0.066123064200518,NA,NA,NA,NA,NA,44.59858408,10.9,NA,8.5,90739.8964725079,13648,6.64858561492584,NA,21907.3,47964.25754,0.751465827,0.298,79.6,72.5,NA,7.521305961
"Uruguay",2017,"Cerro Largo",4,"Micro",27.4721546,15.8966522,2366,26.0141462563256,388,439,16.3989856,18.5545224,83.6010144,42.01457153,9.2,5.6,6,90950.51502698,13648,6.66401780678341,NA,22977.8,50758.35143,0.765325505,0.31,79.8,72.7,NA,7.82146432
"Uruguay",2017,"Cerro Largo",4,"Pequeña",28.152422,19.262682,366,4.02416632705629,19,16,5.1912568,4.3715847,94.8087432,42.01457153,9.2,5.6,6,90950.51502698,13648,6.66401780678341,NA,22977.8,50758.35143,0.765325505,0.31,79.8,72.7,NA,7.82146432
"Uruguay",2017,"Cerro Largo",4,"Mediana",22.0539379,25.6154156,63,0.692684367771985,NA,1,NA,1.5873016,100,42.01457153,9.2,5.6,6,90950.51502698,13648,6.66401780678341,NA,22977.8,50758.35143,0.765325505,0.31,79.8,72.7,NA,7.82146432
"Uruguay",2017,"Cerro Largo",4,"Grandes",22.3214874,39.2252541,5,0.0549749498231734,NA,NA,NA,NA,NA,42.01457153,9.2,5.6,6,90950.51502698,13648,6.66401780678341,NA,22977.8,50758.35143,0.765325505,0.31,79.8,72.7,NA,7.82146432
"Uruguay",2018,"Cerro Largo",4,"Micro",28.230278,16.3642597,2565,28.1610335050793,475,612,18.5185185,23.8596491,81.4814815,49.12669733,11.8,12.3,4,91083.3048629894,13648,6.67374742548281,NA,22111.8,48726.12526,0.765435069,0.316,NA,NA,NA,7.87640884
"Uruguay",2018,"Cerro Largo",4,"Pequeña",27.6376114,19.5285358,354,3.88655199251387,22,14,6.2146893,3.9548023,93.7853107,49.12669733,11.8,12.3,4,91083.3048629894,13648,6.67374742548281,NA,22111.8,48726.12526,0.765435069,0.316,NA,NA,NA,7.87640884
"Uruguay",2018,"Cerro Largo",4,"Mediana",20.7094746,26.7388344,87,0.955169557482223,NA,NA,NA,NA,100,49.12669733,11.8,12.3,4,91083.3048629894,13648,6.67374742548281,NA,22111.8,48726.12526,0.765435069,0.316,NA,NA,NA,7.87640884
"Uruguay",2018,"Cerro Largo",4,"Grandes",23.4226322,37.3683662,9,0.0988106438774714,NA,NA,NA,NA,NA,49.12669733,11.8,12.3,4,91083.3048629894,13648,6.67374742548281,NA,22111.8,48726.12526,0.765435069,0.316,NA,NA,NA,7.87640884
"Uruguay",2019,"Cerro Largo",4,"Micro",28.8999519,15.9573545,2770,30.3744924183013,522,649,18.8447653,23.4296029,81.1552347,43.83650094,9.1,6.7,5.8,91194.9395516818,13648,6.68192698942569,NA,23177.9,51522.18,NA,0.319,NA,NA,NA,8.139107146
"Uruguay",2019,"Cerro Largo",4,"Pequeña",26.7260113,19.3728142,347,3.80503569283413,15,7,4.3227666,2.0172911,95.6772334,43.83650094,9.1,6.7,5.8,91194.9395516818,13648,6.68192698942569,NA,23177.9,51522.18,NA,0.319,NA,NA,NA,8.139107146
"Uruguay",2019,"Cerro Largo",4,"Mediana",19.4920387,24.4286194,52,0.570207077888688,NA,NA,NA,NA,100,43.83650094,9.1,6.7,5.8,91194.9395516818,13648,6.68192698942569,NA,23177.9,51522.18,NA,0.319,NA,NA,NA,8.139107146
"Uruguay",2019,"Cerro Largo",4,"Grandes",24.8819962,40.2412148,9,0.0986896865576575,NA,NA,NA,NA,NA,43.83650094,9.1,6.7,5.8,91194.9395516818,13648,6.68192698942569,NA,23177.9,51522.18,NA,0.319,NA,NA,NA,8.139107146
"Uruguay",2020,"Cerro Largo",4,"Micro",30.4402809,14.1514626,2791,30.5655759866493,466,516,16.6965245,18.4879971,83.3034755,42.96642239,16.8,2.2,8.5,91311.8732399833,13648,6.69049481535634,NA,22178.8,49212.16143,NA,0.3431769,NA,NA,NA,NA
"Uruguay",2020,"Cerro Largo",4,"Pequeña",27.7783833,18.2091789,322,3.52637601852421,6,4,1.863354,1.242236,98.136646,42.96642239,16.8,2.2,8.5,91311.8732399833,13648,6.69049481535634,NA,22178.8,49212.16143,NA,0.3431769,NA,NA,NA,NA
"Uruguay",2020,"Cerro Largo",4,"Mediana",17.2933731,26.8755779,47,0.514719480964714,1,NA,2.1276596,NA,97.8723404,42.96642239,16.8,2.2,8.5,91311.8732399833,13648,6.69049481535634,NA,22178.8,49212.16143,NA,0.3431769,NA,NA,NA,NA
